property,insName,fCode,fName,price,earn1,earn3,earn5,fee,fClassCode,largeType,smallType,fSize,manager,trustee,riskClass,earnDev
일반,BNP파리바카디프생명,KLVL78000G1,골드혼합형,2008.59,24.3,13.82,25.97,0.85,212A0A5011000000Z,국내투자,주식혼합형,21.82,이스트스프링자산운용코리아,우리은행,4,7.410479067
일반,BNP파리바카디프생명,KLVL780000L,구조화펀드(SF5),1974.07,21.34,11.59,20.84,0.95,21350A4011000000Z,국내투자,채권혼합형,16.37,이스트스프링자산운용코리아,우리은행,4,6.894291117
일반,BNP파리바카디프생명,KLVL7800001,구조화펀드1,1947.83,11.93,7.61,12.8,0.935,11360A3011000000Z,국내투자,채권혼합형,0.42,이스트스프링자산운용코리아,하나은행,5,3.054701295
일반,BNP파리바카디프생명,KLVL7800002,구조화펀드2,1855.28,12.11,7.33,12.16,0.935,11360A3011000000Z,국내투자,채권혼합형,11.76,이스트스프링자산운용코리아,하나은행,5,3.379970414
일반,BNP파리바카디프생명,KLVL780000M,구조화펀드2(SF6),1867.26,20.97,11.48,20.41,0.95,21350A4011000000Z,국내투자,채권혼합형,8.11,이스트스프링자산운용코리아,우리은행,4,6.710443353
일반,BNP파리바카디프생명,KLVL780000J,구조화펀드3,2141.41,21.45,11.77,20.43,0.94,21350A4011000000Z,국내투자,채권혼합형,5.97,이스트스프링자산운용코리아,우리은행,4,6.844793642
일반,BNP파리바카디프생명,KLVL780000N,구조화펀드3(SF7),1725.82,21.39,11.26,20.18,0.95,21350A4011000000Z,국내투자,채권혼합형,6.46,이스트스프링자산운용코리아,우리은행,4,7.162991693
일반,BNP파리바카디프생명,KLVL780000K,구조화펀드4,2066.29,20.84,11.39,19.99,0.95,21350A4011000000Z,국내투자,채권혼합형,7.93,이스트스프링자산운용코리아,우리은행,4,6.682159082
일반,BNP파리바카디프생명,KLVL780BEE2,국내채권ETF재간접형,1008.77,0.14,-,-,0.395,21469AA011000041Z,국내투자,채권형,56.56,삼성자산운용,하나은행,0,-
일반,BNP파리바카디프생명,KLVL78000A7,균형배분재간접형,2165.79,18.19,11.65,20.72,0.53,2130503011000000Z,국내투자,채권혼합형,0.79,이스트스프링자산운용코리아,하나은행,5,4.624478349
일반,BNP파리바카디프생명,KLVL78G1707,뉴ELS프로적립형G1707,911.19,21.78,2.23,-,0.7,21705AA011005200Z,국내투자,기타형,4.89,신한자산운용,국민은행,3,13.82393757
일반,BNP파리바카디프생명,KLVL78G1708,뉴ELS프로적립형G1708,903.86,21.65,1.22,-,0.7,21705AA011005200Z,국내투자,기타형,9.92,신한자산운용,국민은행,3,14.44619154
일반,BNP파리바카디프생명,KLVL78G1709,뉴ELS프로적립형G1709,874.18,23.56,-1.08,-,0.7,21705AA011005200Z,국내투자,기타형,8.22,신한자산운용,국민은행,2,17.42311109
일반,BNP파리바카디프생명,KLVL78G1710,뉴ELS프로적립형G1710,857.65,22.83,-2.42,-,0.7,21705AA011005200Z,국내투자,기타형,8.4,신한자산운용,국민은행,2,17.85444622
일반,BNP파리바카디프생명,KLVL78G1711,뉴ELS프로적립형G1711,852.55,22.97,-3.15,-,0.7,21705AA011005200Z,국내투자,기타형,10.91,신한자산운용,국민은행,2,18.46962912
일반,BNP파리바카디프생명,KLVL78G1712,뉴ELS프로적립형G1712,829.95,23.14,-4.48,-,0.7,21705AA011005200Z,국내투자,기타형,7.36,신한자산운용,국민은행,2,19.5302893
일반,BNP파리바카디프생명,KLVL78G1801,뉴ELS프로적립형G1801,867.47,22.97,-5.57,-,0.7,21705AA011005200Z,국내투자,기타형,6.08,신한자산운용,국민은행,2,20.18082754
일반,BNP파리바카디프생명,KLVL78G1802,뉴ELS프로적립형G1802,837.11,22.99,-11.89,-,0.7,21705AA011005200Z,국내투자,기타형,8.7,신한자산운용,국민은행,2,24.66388453
일반,BNP파리바카디프생명,KLVL78G1803,뉴ELS프로적립형G1803,833.42,23.54,-16.68,-,0.7,21705AA011005200Z,국내투자,기타형,15.18,신한자산운용,국민은행,1,28.43983474
일반,BNP파리바카디프생명,KLVL78G1804,뉴ELS프로적립형G1804,823.23,23.77,-,-,0.7,21705AA011005200Z,국내투자,기타형,18,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1805,뉴ELS프로적립형G1805,828.26,23.89,-,-,0.7,21705AA011005200Z,국내투자,기타형,24.18,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1806,뉴ELS프로적립형G1806,832.94,24.4,-,-,0.7,21705AA011005200Z,국내투자,기타형,18.29,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1807,뉴ELS프로적립형G1807,848.78,23.73,-,-,0.7,21705AA011005200Z,국내투자,기타형,11.44,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1808,뉴ELS프로적립형G1808,829.45,23.07,-,-,0.7,21705AA011005200Z,국내투자,기타형,14.24,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1809,뉴ELS프로적립형G1809,844.68,23.79,-,-,0.7,21705AA011005200Z,국내투자,기타형,18.09,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1810,뉴ELS프로적립형G1810,840.11,21.84,-,-,0.7,21705AA011005200Z,국내투자,기타형,10.18,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1811,뉴ELS프로적립형G1811,840.68,22.47,-,-,0.7,21705AA011005200Z,국내투자,기타형,9.74,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1812,뉴ELS프로적립형G1812,849.85,23.94,-,-,0.7,21705AA011005200Z,국내투자,기타형,6.03,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1901,뉴ELS프로적립형G1901,829.54,20.39,-,-,0.7,21705AA011005200Z,국내투자,기타형,1.3,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1902,뉴ELS프로적립형G1902,830.15,21.92,-,-,0.7,21705AA011005200Z,국내투자,기타형,5.2,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1903,뉴ELS프로적립형G1903,795.88,20.41,-,-,0.7,21705AA011005200Z,국내투자,기타형,23.39,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78G1904,뉴ELS프로적립형G1904,841.54,20.92,-,-,0.7,21705AA011005200Z,국내투자,기타형,12.71,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1904,뉴ELS프로적립형II N1904,803.9,19.55,-,-,0.7,21705AA011005200Z,국내투자,기타형,10.7,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1905,뉴ELS프로적립형II N1905,799.88,20.16,-,-,0.7,21705AA011005200Z,국내투자,기타형,10.1,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1906,뉴ELS프로적립형II N1906,788.09,19.6,-,-,0.7,21705AA011005200Z,국내투자,기타형,8.44,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1907,뉴ELS프로적립형II N1907,807.55,14.22,-,-,0.7,21705AA011005200Z,국내투자,기타형,5.56,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1908,뉴ELS프로적립형II N1908,849.85,10.46,-,-,0.7,21705AA011005200Z,국내투자,기타형,3.42,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1909,뉴ELS프로적립형II N1909,819.61,12.89,-,-,0.7,21705AA011005200Z,국내투자,기타형,0.71,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1910,뉴ELS프로적립형II N1910,788.16,12.71,-,-,0.7,21705AA011005200Z,국내투자,기타형,1.52,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1911,뉴ELS프로적립형II N1911,713.43,10.26,-,-,0.7,21705AA011005200Z,국내투자,기타형,1.1,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N1912,뉴ELS프로적립형II N1912,671.77,4.27,-,-,0.7,21705AA011005200Z,국내투자,기타형,0.68,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78N2001,뉴ELS프로적립형II N2001,753.61,7.07,-,-,0.7,21705AA011005200Z,국내투자,기타형,0.77,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78L1610,뉴ELS프로적립형L1610,943.3,18.47,4.54,-,0.7,21705AA011005200Z,국내투자,기타형,13.49,신한자산운용,국민은행,4,9.849997462
일반,BNP파리바카디프생명,KLVL78L1611,뉴ELS프로적립형L1611,936.71,18.63,3.57,-,0.7,21705AA011005200Z,국내투자,기타형,35.99,신한자산운용,국민은행,3,10.64902812
일반,BNP파리바카디프생명,KLVL78L1612,뉴ELS프로적립형L1612,925.7,17.35,2.85,-,0.7,21705AA011005200Z,국내투자,기타형,22.25,신한자산운용,국민은행,3,10.25304833
일반,BNP파리바카디프생명,KLVL78L1701,뉴ELS프로적립형L1701,927.94,19.1,3.43,-,0.7,21705AA011005200Z,국내투자,기타형,51.72,신한자산운용,국민은행,3,11.08036326
일반,BNP파리바카디프생명,KLVL78L1702,뉴ELS프로적립형L1702,926.06,18.35,3.12,-,0.7,21705AA011005200Z,국내투자,기타형,51.92,신한자산운용,국민은행,3,10.76923628
일반,BNP파리바카디프생명,KLVL78L1703,뉴ELS프로적립형L1703,911.06,17.92,2.4,-,0.7,21705AA011005200Z,국내투자,기타형,84.3,신한자산운용,국민은행,3,10.97429724
일반,BNP파리바카디프생명,KLVL78L1704,뉴ELS프로적립형L1704,908.33,17.66,1.99,-,0.7,21705AA011005200Z,국내투자,기타형,132.44,신한자산운용,국민은행,3,11.08036326
일반,BNP파리바카디프생명,KLVL78L1705,뉴ELS프로적립형L1705,904.8,16.62,1.15,-,0.7,21705AA011005200Z,국내투자,기타형,19.97,신한자산운용,국민은행,3,10.9389419
일반,BNP파리바카디프생명,KLVL78L1706,뉴ELS프로적립형L1706,897.77,17.2,1.46,-,0.7,21705AA011005200Z,국내투자,기타형,15.35,신한자산운용,국민은행,3,11.12986074
일반,BNP파리바카디프생명,KLVL78L1707,뉴ELS프로적립형L1707,901.07,17.36,-0.74,-,0.7,21705AA011005200Z,국내투자,기타형,3.43,신한자산운용,국민은행,3,12.79863274
일반,BNP파리바카디프생명,KLVL7800LEE,대형주ETF재간접형,1468.62,67.35,39.01,-,0.395,211A450011000000Z,국내투자,주식형,12.13,삼성자산운용,국민은행,2,20.03940618
일반,BNP파리바카디프생명,KLVL7800MEE,모멘텀ETF재간접형,1352.07,48.36,3.7,-,0.395,211A450011000000Z,국내투자,주식형,28.98,삼성자산운용,국민은행,1,31.57938885
일반,BNP파리바카디프생명,KLVL7800VEE,밸류ETF재간접형,1006.55,70.59,-1.73,-,0.395,211A450011000000Z,국내투자,주식형,11.86,삼성자산운용,국민은행,1,51.13796242
일반,BNP파리바카디프생명,KLVL78000W1,밸류주식형펀드,3170.91,73.08,34.11,59.34,0.51,211AAA9011000000Z,국내투자,주식형,35.58,KB자산운용,우리은행,1,27.55595126
일반,BNP파리바카디프생명,KLVL78000B1,베스트주식형,4524.06,70.4,36.88,67.51,0.9,211AAA0011000000Z,국내투자,주식형,1122.99,KB자산운용/삼성액티브자산운용/신한자산운용/이스트스프링자산운용코리아,우리은행,2,23.70221931
일반,BNP파리바카디프생명,KLVL78000B2,베스트채권형,1645.49,-0.19,6.37,6.22,0.55,214A0AA011000000Z,국내투자,채권형,155.08,이스트스프링자산운용코리아,우리은행,5,4.638620485
일반,BNP파리바카디프생명,KLVL78000A8,성장배분재간접형,2458.69,24.01,12.26,22.79,0.53,2120504015000000Z,국내투자,주식혼합형,0.67,이스트스프링자산운용코리아,하나은행,4,8.308504679
일반,BNP파리바카디프생명,KLVL780000I,안심성장형,1338.61,25.3,9.66,18.72,0.77,217A0A0019000000Z,국내투자,기타형,20.94,이스트스프링자산운용코리아,우리은행,3,11.05915006
일반,BNP파리바카디프생명,KLVL78000A0,안정배분재간접형,1753.65,12.28,7.97,13.77,0.53,2130502011000000Z,국내투자,채권혼합형,7.54,이스트스프링자산운용코리아,하나은행,5,3.047630227
일반,BNP파리바카디프생명,KLVL780000O,안정성장혼합형,1657.81,20.21,12.67,21.91,0.89,213A0A4011000000Z,국내투자,채권혼합형,6.04,이스트스프링자산운용코리아,하나은행,4,5.33158513
일반,BNP파리바카디프생명,KLVL78000S1,안정채권형A1,1395.1,-0.94,4.28,2.52,0.6,214A0AA011000000Z,국내투자,채권형,0.6,이스트스프링자산운용코리아,우리은행,5,3.691097398
일반,BNP파리바카디프생명,KLVL7800009,안정형펀드1,1575.98,-0.74,4.4,2.6,0.585,114A0AA011110000Z,국내투자,채권형,8.03,이스트스프링자산운용코리아,하나은행,5,3.634528855
일반,BNP파리바카디프생명,KLVL780000Q,안정형펀드1(ST3),1455.2,-0.46,4.55,2.8,0.6,214A0AA011110000Z,국내투자,채권형,1.82,이스트스프링자산운용코리아,우리은행,5,3.542604974
일반,BNP파리바카디프생명,KLVL7800000,안정형펀드2,1370.78,-0.78,4.34,2.48,0.585,114A0AA011000000Z,국내투자,채권형,2.1,이스트스프링자산운용코리아,하나은행,5,3.62038672
일반,BNP파리바카디프생명,KLVL780000R,안정형펀드2(ST4),1306.26,-0.71,4.43,2.94,0.6,214A0AA011000000Z,국내투자,채권형,0.09,이스트스프링자산운용코리아,우리은행,5,3.634528855
일반,BNP파리바카디프생명,KLVL78000W2,위저드채권형펀드,1486.03,-0.54,5.46,4.92,0.6,214A0AA011000000Z,국내투자,채권형,0.69,이스트스프링자산운용코리아,우리은행,5,4.242640687
일반,BNP파리바카디프생명,KLVL78000A3,적극배분재간접형,2290.51,40.73,16.28,32.24,0.53,2120505011000000Z,국내투자,주식혼합형,2.65,이스트스프링자산운용코리아,하나은행,2,17.2887608
일반,BNP파리바카디프생명,KLVL7800BEE,채권ETF재간접형,1068.6,-0.95,7.03,-,0.395,214A45A011000000Z,국내투자,채권형,467.1,삼성자산운용,국민은행,4,5.642712114
일반,BNP파리바카디프생명,KLVL7800KQE,코스닥ETF재간접형,1171.2,52.42,-,-,0.395,2110460012000041Z,국내투자,주식형,91.2,삼성자산운용,하나은행,0,-
일반,BNP파리바카디프생명,KLVL7800QEE,퀄리티ETF재간접형,1146.03,48.74,0.25,-,0.395,211A450011000000Z,국내투자,주식형,1.97,삼성자산운용,국민은행,1,34.28760782
일반,BNP파리바카디프생명,KLVL780000P,프레스티지혼합형,1598.41,18.19,13.53,18.03,0.89,213A0A3011000000Z,국내투자,채권혼합형,4.43,이스트스프링자산운용코리아,하나은행,5,3.2951176
일반,BNP파리바카디프생명,KLVL78000H1,호라이즌혼합형A1,1660.6,21.65,10.3,21.76,0.95,212A0A5011000000Z,국내투자,주식혼합형,1.97,이스트스프링자산운용코리아,우리은행,4,8.025661966
일반,BNP파리바카디프생명,KLVL78000H2,호라이즌혼합형A2,1652.49,21.53,11.63,21.62,0.95,212A0A5011000000Z,국내투자,주식혼합형,4.58,이스트스프링자산운용코리아,우리은행,4,7.000357134
일반,BNP파리바카디프생명,KLVL78000H3,호라이즌혼합형A3,1628.05,19.79,10.54,19.65,0.95,213A0A4011000000Z,국내투자,채권혼합형,11.18,이스트스프링자산운용코리아,우리은행,4,6.540737726
일반,BNP파리바카디프생명,KLVL78000H4,호라이즌혼합형A4,1621.15,17.08,10.34,18.44,0.95,213A0A4011000000Z,국내투자,채권혼합형,10.74,이스트스프링자산운용코리아,우리은행,5,4.765899705
일반,BNP파리바카디프생명,KLVL78000H5,호라이즌혼합형A5,1568.96,11.44,5.62,12.49,0.95,213A0A3011000000Z,국내투자,채권혼합형,0.1,이스트스프링자산운용코리아,우리은행,5,4.115361467
일반,BNP파리바카디프생명,KLVL7800005,혼합형펀드1,2013.27,18.12,11.88,16.68,0.985,113A0A3011000000Z,국내투자,채권혼합형,196.5,이스트스프링자산운용코리아,하나은행,5,4.412346315
일반,BNP파리바카디프생명,KLVL7800006,혼합형펀드2,1939.03,15.61,9.35,14.02,0.985,113A0A3011000000Z,국내투자,채권혼합형,23.55,이스트스프링자산운용코리아,하나은행,5,4.42648845
일반,BNP파리바카디프생명,KLVL7800007,혼합형펀드3,1898.89,12.75,9.9,12.92,0.935,113A0A3011000000Z,국내투자,채권혼합형,10.29,이스트스프링자산운용코리아,하나은행,5,2.015254326
일반,BNP파리바카디프생명,KLVL7800008,혼합형펀드4,1841.47,11.86,8.8,11.71,0.935,113A0A3011000000Z,국내투자,채권혼합형,7.16,이스트스프링자산운용코리아,하나은행,5,2.16374675
일반,BNP파리바카디프생명,KLVL7800004,혼합형펀드6,1690.18,7.72,4.87,6.73,0.935,113A0A2011000000Z,국내투자,채권혼합형,0.23,이스트스프링자산운용코리아,하나은행,5,2.015254326
일반,푸본현대생명,KLVL1711116,가치배당주식형,1403.46,57.04,17.47,33.31,0.39,211A360011230000Z,국내투자,주식형,0.87,신영자산운용,국민은행,1,27.98021533
일반,푸본현대생명,KLVL1711114,성장주식형,1650.48,75.22,39.94,41.94,0.39,211A4A0011000000Z,국내투자,주식형,7.57,메리츠자산운용,국민은행,2,24.94672724
일반,푸본현대생명,KLVL1711113,인덱스주식형,1969.48,70.89,41.21,84.74,0.34,211AAA0012000031Z,국내투자,주식형,74.25,한화자산운용,국민은행,2,20.98692927
일반,푸본현대생명,KLVL1711111,채권형,1521.65,-1.05,6.82,7.1,0.34,214A9AA011000000Z,국내투자,채권형,81.83,미래에셋자산운용,국민은행,4,5.564930368
일반,푸본현대생명,KLVL1711112,채권혼합형,1579.41,19.36,15.39,19.52,0.39,213A7A3011000000Z,국내투자,채권혼합형,10.05,NH-CA자산운용,국민은행,5,2.807213921
일반,라이나생명,KLVL510000J,밸류고배당주식형,1826.97,68.62,27.66,52.56,0.6195,211AA60011230030Z,국내투자,주식형,36.49,신한자산운용,국민은행,1,28.96309376
일반,라이나생명,KLVL5100003,브이캡그로스형,1451.02,45.86,22.54,53.21,0.6545,211AA00014000000Z,국내투자,주식형,7.9,한국투자신탁운용,국민은행,2,16.48973014
일반,라이나생명,KLVL5100001,삼성그룹주형,1295.06,50.42,26.26,72.41,0.7495,2110160011004100Z,국내투자,주식형,8.67,삼성자산운용,국민은행,2,17.08369983
일반,라이나생명,KLVL5100005,인덱스주식형,2416.89,70.81,40.99,80.45,0.6995,211AA00012000031Z,국내투자,주식형,74.83,삼성자산운용,국민은행,2,21.08592421
일반,라이나생명,KLVL5100004,주식형,2787.2,77.16,44.08,73.97,0.7195,211AA00011000000Z,국내투자,주식형,172.23,신한자산운용,국민은행,2,23.39109232
